Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,No,Travel_Frequently,1329,Research & Development,10,3,Life Sciences,1,1319,4,Female,78,3,4,Manager,4,Married,12507,3348,3,Y,No,17,3,1,80,0,12,3,3,9,8,0,2
35,No,Travel_Rarely,259,Research & Development,10,1,Marketing,1,1320,2,Male,80,2,2,Manager,4,Divorced,5377,4439,1,Y,No,21,3,2,80,1,2,3,3,2,0,2,2
48,No,Travel_Rarely,1455,Research & Development,4,1,Life Sciences,1,1321,3,Male,78,1,2,Manufacturing Director,3,Married,5983,23018,4,Y,No,13,3,4,80,1,1,3,3,1,1,1,0
46,No,Travel_Rarely,1075,Research & Development,2,1,Life Sciences,1,1322,2,Female,53,3,3,Manager,1,Married,7993,2198,2,Y,Yes,11,4,4,80,0,12,1,3,4,1,0,4
25,No,Travel_Rarely,297,Sales,2,4,Life Sciences,1,1323,1,Male,73,4,4,Sales Executive,4,Single,11526,3755,5,Y,No,11,3,2,80,1,12,2,3,5,4,3,2
41,No,Travel_Frequently,825,Research & Development,15,3,Medical,1,1324,4,Male,70,3,3,Laboratory Technician,4,Married,6806,15264,1,Y,No,12,3,3,80,2,5,4,3,1,1,0,1
20,No,Travel_Rarely,654,Human Resources,1,4,Life Sciences,1,1325,3,Male,86,2,1,Human Resources,2,Married,4113,7512,1,Y,No,16,3,3,80,2,20,1,3,1,1,0,1
38,No,Travel_Rarely,963,Research & Development,7,3,Technical Degree,1,1326,4,Female,85,2,4,Healthcare Representative,1,Divorced,11666,19569,1,Y,No,11,3,3,80,1,40,4,3,2,1,2,2
55,No,Travel_Rarely,985,Research & Development,3,3,Medical,1,1327,3,Male,61,3,2,Laboratory Technician,1,Divorced,6624,10823,2,Y,No,17,3,2,80,3,3,1,3,3,3,0,3
29,Yes,Travel_Frequently,559,Sales,3,3,Human Resources,1,1328,3,Female,60,3,2,Sales Executive,1,Single,4010,24217,1,Y,Yes,18,3,2,80,1,9,1,3,6,6,6,0
30,No,Travel_Rarely,921,Sales,6,4,Medical,1,1329,1,Male,45,2,4,Manager,1,Divorced,9747,9054,0,Y,No,11,3,3,80,0,0,3,3,0,0,0,0
44,Yes,Travel_Rarely,1170,Research & Development,21,2,Life Sciences,1,1330,3,Female,61,1,1,Laboratory Technician,4,Single,2859,18049,9,Y,No,12,3,4,80,0,14,5,3,6,1,2,6
24,No,Travel_Rarely,139,Research & Development,9,2,Life Sciences,1,1331,1,Male,71,3,3,Manufacturing Director,3,Married,5444,3665,6,Y,No,15,3,4,80,0,6,2,3,6,4,0,0
32,No,Travel_Rarely,777,Sales,14,3,Life Sciences,1,1332,3,Female,63,3,2,Manager,3,Married,7392,5109,3,Y,No,15,3,1,80,1,2,3,3,2,2,1,2
43,No,Travel_Frequently,442,Research & Development,8,3,Medical,1,1333,3,Male,66,3,4,Manager,4,Single,9982,9100,6,Y,No,17,3,4,80,2,15,3,3,1,1,1,1
32,No,Travel_Rarely,403,Human Resources,11,3,Life Sciences,1,1334,4,Female,45,3,1,Manager,4,Married,2926,21924,7,Y,No,15,3,2,80,2,18,1,3,16,5,1,0
35,No,Travel_Rarely,736,Human Resources,5,3,Life Sciences,1,1335,3,Male,42,3,2,Human Resources,4,Single,4134,19907,3,Y,No,20,3,3,80,0,1,2,4,1,1,0,1
44,No,Non-Travel,1318,Research & Development,23,3,Medical,1,1336,3,Male,95,2,4,Manager,4,Single,8010,17687,2,Y,Yes,14,3,4,80,1,0,5,3,0,0,0,0
41,No,Travel_Rarely,999,Research & Development,6,3,Life Sciences,1,1337,1,Male,62,3,1,Manufacturing Director,3,Married,1594,15913,5,Y,Yes,12,3,3,80,1,4,2,4,4,0,1,3
40,No,Travel_Rarely,717,Sales,7,3,Life Sciences,1,1338,2,Male,64,4,1,Sales Executive,4,Married,2829,18719,2,Y,No,11,3,2,80,3,11,3,3,10,4,6,10
35,No,Travel_Frequently,233,Research & Development,7,4,Marketing,1,1339,1,Male,66,4,5,Research Scientist,4,Divorced,13510,9180,0,Y,Yes,18,4,1,80,0,17,5,4,6,6,6,5
41,No,Travel_Rarely,1295,Research & Development,3,4,Other,1,1340,4,Female,69,4,1,Manufacturing Director,1,Married,2743,20545,1,Y,No,15,3,3,80,0,9,1,3,0,0,0,0
36,No,Travel_Frequently,1046,Research & Development,2,3,Life Sciences,1,1341,4,Female,37,3,5,Laboratory Technician,3,Married,13020,26309,1,Y,Yes,18,4,4,80,3,10,2,4,10,10,2,0
42,No,Travel_Rarely,986,Research & Development,1,4,Life Sciences,1,1342,2,Male,83,3,1,Healthcare Representative,3,Married,1994,9432,7,Y,No,17,4,4,80,3,18,2,2,3,3,0,3
33,Yes,Non-Travel,1390,Sales,11,4,Other,1,1343,1,Female,36,4,2,Sales Representative,4,Single,5744,17669,3,Y,No,11,3,4,80,0,8,2,2,1,1,1,1
36,No,Travel_Rarely,1324,Sales,3,3,Life Sciences,1,1344,3,Male,31,3,3,Sales Executive,2,Single,9724,13174,5,Y,No,11,3,4,80,0,10,1,3,1,0,1,1
29,No,Travel_Rarely,1408,Sales,4,3,Other,1,1345,4,Male,85,3,3,Sales Executive,3,Married,8557,8981,4,Y,No,11,3,4,80,1,8,3,4,8,0,3,4
37,No,Travel_Frequently,1329,Research & Development,23,4,Life Sciences,1,1346,3,Female,86,4,2,Manufacturing Director,1,Married,6214,7229,1,Y,Yes,12,3,4,80,2,23,4,3,9,6,0,7
30,Yes,Travel_Frequently,572,Research & Development,8,3,Technical Degree,1,1347,1,Female,78,3,2,Research Scientist,2,Married,5441,25928,3,Y,No,14,4,1,80,0,3,3,2,3,1,2,3
28,No,Travel_Rarely,450,Research & Development,1,1,Life Sciences,1,1348,4,Female,98,2,4,Laboratory Technician,1,Married,7745,2394,1,Y,No,19,3,4,80,3,3,5,3,3,0,3,1
40,No,Travel_Rarely,144,Human Resources,14,4,Other,1,1349,4,Male,37,2,1,Human Resources,3,Married,1009,14546,1,Y,No,20,4,3,80,0,2,1,3,2,2,1,1
40,No,Travel_Rarely,877,Research & Development,3,1,Life Sciences,1,1350,1,Female,92,3,2,Research Scientist,4,Single,5682,4922,4,Y,Yes,14,3,4,80,1,19,2,3,6,6,0,6
45,No,Travel_Frequently,583,Sales,7,4,Medical,1,1351,4,Male,75,3,1,Manager,2,Single,2484,14048,2,Y,No,14,3,1,80,1,6,2,3,6,1,6,6
34,Yes,Travel_Frequently,179,Research & Development,6,4,Life Sciences,1,1352,3,Male,96,2,2,Laboratory Technician,3,Divorced,5660,7471,4,Y,Yes,13,3,4,80,0,5,2,4,5,5,1,2
41,No,Travel_Rarely,1161,Research & Development,2,5,Life Sciences,1,1353,2,Male,75,3,1,Healthcare Representative,2,Married,5015,7801,1,Y,No,16,3,4,80,0,40,1,4,3,0,1,3
43,No,Travel_Rarely,917,Sales,1,1,Marketing,1,1354,3,Female,96,3,1,Sales Executive,1,Divorced,3589,4494,3,Y,No,16,3,4,80,0,29,3,3,22,1,1,1
42,No,Travel_Rarely,1299,Research & Development,2,3,Medical,1,1355,4,Female,71,3,2,Research Scientist,3,Single,6888,21636,1,Y,No,18,3,4,80,2,39,4,3,1,1,1,1
30,Yes,Travel_Rarely,1029,Sales,1,3,Other,1,1356,3,Female,93,2,1,Sales Representative,1,Divorced,2642,26472,2,Y,No,18,4,2,80,0,2,5,3,2,2,2,1
39,Yes,Travel_Rarely,748,Sales,3,3,Medical,1,1357,1,Male,82,3,1,Sales Representative,3,Single,1289,19498,1,Y,Yes,11,3,3,80,1,24,1,3,7,0,1,0
41,No,Travel_Rarely,1455,Research & Development,29,1,Technical Degree,1,1358,4,Male,36,1,3,Laboratory Technician,1,Single,7413,3643,2,Y,No,15,4,2,80,1,4,4,2,4,2,0,4
38,No,Non-Travel,753,Research & Development,5,3,Medical,1,1359,1,Male,36,3,2,Research Scientist,1,Divorced,3793,13204,0,Y,No,20,4,2,80,1,0,4,3,0,0,0,0
19,No,Travel_Rarely,1180,Research & Development,18,3,Other,1,1360,4,Male,65,3,4,Laboratory Technician,3,Single,12337,16350,1,Y,No,14,3,2,80,3,5,2,3,1,1,0,1
39,No,Travel_Frequently,865,Sales,7,2,Other,1,1361,3,Male,42,4,3,Sales Executive,3,Married,8686,10059,3,Y,No,19,3,2,80,1,8,1,4,1,1,0,1
58,No,Travel_Rarely,380,Research & Development,10,3,Life Sciences,1,1362,1,Female,96,3,1,Healthcare Representative,1,Single,3281,8996,2,Y,No,14,3,3,80,1,1,6,4,1,1,1,1
34,No,Travel_Rarely,560,Research & Development,2,4,Technical Degree,1,1363,1,Male,49,1,2,Laboratory Technician,3,Married,6854,19355,2,Y,No,16,3,4,80,1,8,3,1,6,0,0,0
31,No,Travel_Rarely,793,Research & Development,3,4,Technical Degree,1,1364,4,Male,82,3,1,Research Scientist,4,Divorced,1009,17182,2,Y,No,11,3,4,80,1,19,6,4,17,4,7,4
41,No,Travel_Rarely,626,Sales,6,4,Life Sciences,1,1365,3,Male,81,3,3,Sales Executive,4,Married,8382,9103,7,Y,No,11,3,1,80,0,5,3,3,4,4,0,4
40,No,Travel_Rarely,593,Research & Development,19,3,Medical,1,1366,3,Male,90,4,5,Research Director,1,Married,10534,21558,7,Y,Yes,18,4,1,80,2,5,2,3,0,0,0,0
48,No,Travel_Rarely,175,Sales,1,5,Life Sciences,1,1367,3,Male,90,4,2,Manager,3,Single,4989,5628,1,Y,No,18,3,2,80,0,5,2,3,2,1,0,2
26,No,Travel_Rarely,920,Sales,6,4,Technical Degree,1,1368,4,Female,85,2,3,Sales Executive,3,Married,7032,13893,1,Y,No,15,3,2,80,1,28,6,3,0,0,0,0
44,No,Travel_Rarely,256,Research & Development,1,3,Life Sciences,1,1369,3,Female,69,2,1,Manufacturing Director,1,Married,3493,9885,2,Y,No,11,4,1,80,1,1,2,3,1,1,0,1
43,No,Travel_Rarely,620,Research & Development,5,2,Life Sciences,1,1370,2,Female,92,2,2,Research Scientist,4,Single,5342,11606,0,Y,No,15,3,2,80,0,6,0,3,6,1,2,6
36,No,Travel_Rarely,476,Human Resources,9,3,Life Sciences,1,1371,2,Male,86,3,4,Human Resources,4,Single,12018,23814,1,Y,No,20,3,3,80,0,3,3,2,3,2,3,3
41,No,Travel_Rarely,1431,Research & Development,12,3,Medical,1,1372,4,Male,33,1,1,Manufacturing Director,4,Single,1597,16657,1,Y,Yes,22,3,3,80,0,25,2,3,4,3,4,1
47,No,Travel_Rarely,444,Sales,1,3,Technical Degree,1,1373,3,Male,55,2,1,Manager,4,Divorced,3564,21581,1,Y,No,14,3,3,80,0,1,2,3,0,0,0,0
45,No,Travel_Rarely,766,Research & Development,2,3,Other,1,1374,2,Female,91,3,2,Manager,4,Married,5243,21314,3,Y,No,11,3,2,80,2,6,3,1,2,2,0,2
27,No,Travel_Rarely,145,Research & Development,6,4,Medical,1,1375,4,Female,83,2,3,Healthcare Representative,3,Single,5047,8407,1,Y,Yes,18,4,4,80,2,6,2,3,6,4,0,2
45,No,Travel_Rarely,649,Sales,29,3,Life Sciences,1,1376,4,Male,91,2,2,Sales Executive,3,Married,3622,20595,0,Y,Yes,14,3,4,80,0,24,2,3,23,1,3,2
37,No,Travel_Rarely,1222,Research & Development,4,2,Marketing,1,1377,1,Male,47,3,4,Manufacturing Director,4,Married,9775,11420,5,Y,No,19,3,2,80,0,3,0,3,1,1,1,1
38,No,Travel_Frequently,266,Research & Development,5,4,Medical,1,1378,4,Male,39,3,1,Laboratory Technician,3,Married,4168,4811,5,Y,No,16,3,1,80,2,11,3,2,1,1,1,1
38,No,Travel_Rarely,847,Research & Development,5,3,Medical,1,1379,4,Female,65,3,2,Healthcare Representative,2,Divorced,5696,26604,5,Y,No,12,3,2,80,0,2,1,4,2,2,2,2
36,No,Travel_Rarely,1228,Research & Development,1,5,Life Sciences,1,1380,1,Female,31,4,3,Research Scientist,2,Married,5749,24892,1,Y,No,15,4,1,80,3,34,2,3,8,6,4,3
48,No,Travel_Rarely,537,Research & Development,13,2,Medical,1,1381,2,Male,89,2,1,Healthcare Representative,4,Divorced,2290,25919,0,Y,No,20,3,3,80,0,10,3,2,2,1,2,0
37,No,Non-Travel,548,Research & Development,3,5,Life Sciences,1,1382,4,Male,76,3,3,Laboratory Technician,1,Married,10527,16699,0,Y,No,15,3,1,80,1,11,2,3,11,0,4,11
28,No,Travel_Rarely,1132,Human Resources,11,1,Marketing,1,1383,4,Male,61,4,1,Human Resources,3,Single,2667,10475,1,Y,No,11,4,3,80,0,6,1,3,1,1,1,1
34,No,Travel_Rarely,1219,Research & Development,6,2,Medical,1,1384,2,Male,98,4,1,Research Director,4,Married,2009,13055,1,Y,No,11,3,2,80,0,5,3,2,5,5,3,5
39,Yes,Travel_Rarely,545,Sales,9,1,Technical Degree,1,1385,2,Male,80,3,1,Sales Executive,4,Married,3238,5473,5,Y,Yes,12,3,4,80,0,3,2,3,2,2,1,2
49,No,Travel_Frequently,580,Research & Development,1,4,Medical,1,1386,2,Male,96,3,4,Research Scientist,4,Married,11145,16443,9,Y,Yes,14,3,1,80,1,10,2,3,1,1,1,1
43,No,Travel_Rarely,138,Sales,20,4,Life Sciences,1,1387,3,Female,96,2,2,Sales Executive,3,Divorced,4316,13843,4,Y,No,18,3,3,80,0,34,3,3,3,2,1,1
30,Yes,Non-Travel,199,Research & Development,3,3,Technical Degree,1,1388,1,Female,97,3,3,Laboratory Technician,1,Married,8254,16123,3,Y,Yes,11,3,1,80,1,5,3,2,1,1,1,0
60,No,Travel_Frequently,915,Human Resources,10,5,Medical,1,1389,1,Male,85,4,1,Human Resources,4,Divorced,2007,3663,2,Y,No,21,3,1,80,0,24,3,3,5,3,1,0
40,No,Travel_Rarely,1146,Research & Development,14,3,Life Sciences,1,1390,3,Female,43,3,2,Laboratory Technician,2,Married,6079,22403,4,Y,No,11,3,4,80,0,2,3,3,2,2,0,2
49,No,Travel_Rarely,1357,Research & Development,7,3,Medical,1,1391,4,Male,45,3,2,Research Director,3,Married,5255,19965,7,Y,No,24,3,3,80,1,30,3,4,5,5,2,3
36,No,Travel_Rarely,569,Research & Development,4,4,Life Sciences,1,1392,3,Male,95,2,5,Research Scientist,2,Married,13223,22301,2,Y,No,22,4,1,80,0,5,4,2,5,3,1,5
42,No,Travel_Rarely,455,Research & Development,29,3,Technical Degree,1,1393,2,Male,62,3,3,Manager,2,Married,6361,5598,0,Y,No,16,3,3,80,0,5,2,3,3,1,2,2
45,No,Travel_Rarely,173,Research & Development,3,3,Medical,1,1394,3,Male,42,3,3,Healthcare Representative,3,Divorced,6268,4716,0,Y,Yes,11,3,3,80,0,7,1,3,0,0,0,0
49,No,Travel_Rarely,1477,Research & Development,27,4,Marketing,1,1395,3,Male,59,3,1,Research Scientist,2,Married,3918,7613,2,Y,No,15,4,3,80,1,14,3,2,14,6,2,5
47,No,Travel_Rarely,1177,Sales,2,4,Life Sciences,1,1396,4,Male,55,1,2,Sales Executive,3,Single,4881,25213,1,Y,No,14,3,3,80,3,14,2,3,12,0,0,1
45,No,Travel_Rarely,1347,Research & Development,4,5,Life Sciences,1,1397,4,Male,42,3,2,Research Scientist,4,Married,5428,3007,6,Y,No,11,3,4,80,1,7,3,3,1,1,1,1
35,No,Travel_Frequently,1125,Research & Development,1,4,Other,1,1398,2,Female,97,3,4,Manufacturing Director,2,Married,9540,15149,2,Y,No,16,3,2,80,0,8,2,1,4,4,4,3
32,No,Travel_Rarely,1450,Research & Development,1,2,Technical Degree,1,1399,3,Male,62,2,1,Research Scientist,2,Single,3848,7323,3,Y,No,12,4,3,80,0,0,2,3,0,0,0,0
41,No,Travel_Rarely,1091,Sales,3,4,Life Sciences,1,1400,3,Male,44,2,1,Sales Executive,3,Single,1588,26717,0,Y,No,13,4,2,80,0,4,4,3,1,1,1,1
46,No,Travel_Frequently,561,Research & Development,1,3,Life Sciences,1,1401,3,Male,46,3,2,Research Director,3,Married,4797,23679,2,Y,No,14,3,4,80,0,5,2,2,5,5,1,4
36,No,Travel_Rarely,1292,Research & Development,29,5,Life Sciences,1,1402,3,Female,35,3,1,Manager,4,Married,3679,12958,1,Y,No,13,4,4,80,0,9,3,4,5,5,4,3
47,No,Travel_Rarely,1408,Research & Development,13,3,Medical,1,1403,4,Male,34,3,1,Research Director,1,Married,4259,23875,3,Y,No,23,3,4,80,0,9,1,4,2,0,2,2
51,No,Travel_Rarely,602,Sales,1,3,Marketing,1,1404,4,Female,62,4,4,Sales Executive,4,Single,9214,14691,1,Y,Yes,13,4,4,80,0,14,1,3,1,1,0,1
29,No,Travel_Rarely,818,Sales,2,3,Marketing,1,1405,3,Male,83,3,2,Sales Representative,3,Single,7940,25173,9,Y,No,17,3,4,80,0,14,0,3,10,1,4,1
30,No,Travel_Rarely,468,Research & Development,10,3,Medical,1,1406,4,Male,45,4,4,Research Scientist,3,Married,10470,2635,3,Y,No,16,3,3,80,0,3,2,3,3,3,3,3
36,No,Travel_Rarely,1161,Sales,5,1,Technical Degree,1,1407,4,Male,75,3,4,Sales Executive,1,Married,8436,6956,3,Y,Yes,17,3,4,80,0,16,6,3,2,2,2,2
40,Yes,Travel_Frequently,708,Sales,16,4,Medical,1,1408,4,Male,53,3,1,Sales Executive,3,Single,3054,11492,6,Y,No,17,3,4,80,0,0,4,4,0,0,0,0
33,No,Travel_Frequently,629,Research & Development,6,4,Life Sciences,1,1409,4,Male,34,2,2,Healthcare Representative,2,Single,4426,26853,9,Y,No,18,3,1,80,1,14,3,3,9,6,3,5
50,Yes,Travel_Frequently,1100,Sales,10,2,Medical,1,1410,2,Male,96,3,1,Sales Executive,2,Married,3151,26199,1,Y,Yes,16,3,3,80,0,1,4,3,1,1,1,1
41,No,Travel_Frequently,850,Research & Development,8,4,Other,1,1411,2,Male,79,4,4,Research Scientist,3,Single,9936,10274,4,Y,No,16,3,4,80,0,14,3,3,14,6,3,2
38,No,Travel_Rarely,703,Research & Development,9,3,Technical Degree,1,1412,4,Male,70,3,2,Research Director,4,Single,5111,25087,0,Y,No,15,3,4,80,0,8,2,3,8,2,5,8
25,No,Travel_Rarely,721,Research & Development,2,3,Medical,1,1413,4,Male,84,3,2,Laboratory Technician,4,Single,3633,23212,2,Y,No,15,3,4,80,1,6,1,4,3,2,3,3
26,No,Travel_Frequently,356,Research & Development,4,2,Medical,1,1414,4,Female,49,2,1,Laboratory Technician,3,Divorced,3985,15842,0,Y,No,12,3,4,80,2,13,3,3,4,2,1,2
40,No,Travel_Rarely,1031,Research & Development,1,4,Other,1,1415,1,Male,79,3,2,Laboratory Technician,3,Married,3266,23167,2,Y,No,15,3,4,80,0,0,2,3,0,0,0,0
18,Yes,Travel_Frequently,778,Sales,8,4,Medical,1,1416,3,Female,64,3,1,Manager,3,Married,1009,11542,2,Y,Yes,16,4,3,80,1,3,2,3,2,2,0,2
47,No,Travel_Rarely,1325,Research & Development,6,3,Life Sciences,1,1417,1,Female,79,3,2,Research Scientist,4,Married,5551,16226,2,Y,No,17,3,1,80,1,11,4,2,4,0,0,0
36,No,Travel_Rarely,937,Research & Development,13,3,Other,1,1418,3,Male,62,3,3,Research Scientist,3,Married,9904,13037,3,Y,No,16,3,1,80,1,21,1,3,7,7,2,7
60,No,Travel_Rarely,770,Research & Development,2,1,Technical Degree,1,1419,1,Male,96,3,4,Manufacturing Director,2,Married,9471,22574,2,Y,No,14,4,3,80,2,5,1,4,5,5,2,3
58,Yes,Travel_Frequently,1156,Sales,5,3,Life Sciences,1,1420,1,Male,39,3,1,Sales Representative,2,Married,3551,9245,1,Y,No,15,3,3,80,2,3,2,3,3,1,0,3
36,Yes,Travel_Rarely,702,Research & Development,2,2,Medical,1,1421,1,Female,70,3,2,Research Scientist,3,Single,6610,23292,5,Y,Yes,13,3,3,80,0,8,3,3,6,0,1,1
37,No,Travel_Rarely,587,Research & Development,9,2,Medical,1,1422,3,Female,69,3,4,Manufacturing Director,3,Married,11222,5874,2,Y,No,16,3,3,80,0,11,2,3,2,2,0,2
47,No,Travel_Rarely,360,Research & Development,17,4,Life Sciences,1,1423,2,Female,35,3,1,Manufacturing Director,1,Married,2033,10568,2,Y,No,14,3,4,80,1,6,3,3,4,4,2,4
53,No,Travel_Rarely,354,Research & Development,13,4,Other,1,1424,1,Female,62,3,4,Healthcare Representative,4,Married,8363,22078,9,Y,Yes,16,3,2,80,3,23,2,4,5,4,4,5
23,No,Travel_Rarely,595,Human Resources,26,3,Life Sciences,1,1425,2,Female,45,2,1,Human Resources,4,Married,1009,25452,1,Y,No,19,3,4,80,2,8,3,3,8,1,3,8
22,Yes,Travel_Rarely,1359,Human Resources,29,2,Technical Degree,1,1426,1,Male,53,3,3,Manager,3,Single,7106,18349,2,Y,Yes,13,3,4,80,0,0,2,2,0,0,0,0
32,Yes,Travel_Rarely,1232,Research & Development,13,3,Life Sciences,1,1427,4,Male,89,2,2,Healthcare Representative,1,Married,6767,11495,3,Y,Yes,17,3,3,80,0,3,6,3,3,1,3,1
43,No,Travel_Rarely,891,Sales,3,4,Medical,1,1428,2,Female,40,2,2,Sales Executive,2,Married,3314,24743,0,Y,Yes,15,3,3,80,1,7,3,3,7,0,2,7
42,No,Travel_Rarely,437,Research & Development,2,4,Life Sciences,1,1429,2,Male,73,4,4,Research Scientist,4,Divorced,11050,2534,1,Y,No,23,3,4,80,1,13,4,2,1,1,1,1
47,No,Travel_Rarely,154,Sales,5,4,Marketing,1,1430,4,Male,32,3,1,Sales Executive,4,Married,1075,22285,4,Y,No,14,3,4,80,1,3,3,4,2,2,2,1
27,Yes,Travel_Rarely,788,Research & Development,29,3,Medical,1,1431,3,Female,67,3,1,Laboratory Technician,2,Married,2659,15020,1,Y,Yes,18,3,2,80,1,40,3,4,3,3,3,0
18,No,Travel_Rarely,1167,Research & Development,5,4,Medical,1,1432,4,Male,69,4,2,Manufacturing Director,1,Married,6062,18951,2,Y,No,15,4,1,80,0,4,2,3,2,2,2,2
45,No,Travel_Frequently,1385,Research & Development,2,2,Life Sciences,1,1433,3,Female,48,4,4,Laboratory Technician,3,Divorced,9011,9383,2,Y,Yes,11,3,2,80,2,8,3,3,7,1,2,0
30,No,Travel_Rarely,1494,Sales,26,3,Life Sciences,1,1434,4,Female,69,3,1,Sales Executive,2,Married,2756,20335,3,Y,No,13,4,1,80,2,0,3,3,0,0,0,0
19,No,Travel_Rarely,311,Research & Development,4,3,Life Sciences,1,1435,2,Male,82,3,3,Healthcare Representative,3,Married,6877,21257,3,Y,Yes,18,3,2,80,0,24,3,3,1,0,1,1
39,No,Travel_Rarely,1167,Research & Development,11,3,Life Sciences,1,1436,4,Female,65,3,2,Laboratory Technician,4,Married,6058,7130,5,Y,No,14,3,2,80,1,17,1,1,2,2,2,2
45,No,Travel_Rarely,1114,Research & Development,14,5,Medical,1,1437,4,Male,96,2,1,Manager,2,Married,2853,18244,1,Y,No,11,3,3,80,1,2,0,2,2,2,2,2
37,No,Travel_Rarely,1478,Sales,17,4,Medical,1,1438,3,Male,49,2,3,Sales Executive,1,Divorced,7585,22820,3,Y,No,15,3,4,80,0,30,2,2,15,4,1,2
33,Yes,Travel_Rarely,783,Research & Development,15,2,Medical,1,1439,3,Male,57,3,1,Research Scientist,4,Single,4838,14569,3,Y,Yes,11,4,3,80,0,4,1,1,4,3,1,3
36,Yes,Travel_Rarely,995,Sales,16,2,Medical,1,1440,3,Male,86,3,2,Sales Executive,1,Single,5993,13641,1,Y,No,16,3,4,80,0,13,5,3,1,1,1,1
34,No,Travel_Rarely,1384,Human Resources,10,3,Life Sciences,1,1441,1,Male,32,2,1,Human Resources,4,Divorced,1464,7337,9,Y,No,21,3,4,80,2,19,1,3,6,2,4,1
25,No,Travel_Rarely,438,Research & Development,5,3,Life Sciences,1,1442,2,Male,66,3,2,Laboratory Technician,3,Married,4871,25511,5,Y,No,18,3,4,80,0,15,2,2,0,0,0,0
31,No,Travel_Rarely,817,Sales,10,3,Life Sciences,1,1443,4,Male,47,3,2,Sales Representative,4,Married,4886,6436,1,Y,No,21,3,3,80,0,27,3,2,3,3,0,2
42,No,Travel_Rarely,950,Research & Development,16,4,Technical Degree,1,1444,3,Male,75,4,2,Manager,2,Married,5120,13763,3,Y,No,13,3,2,80,0,22,4,3,11,1,1,4
40,Yes,Travel_Rarely,776,Sales,4,5,Medical,1,1445,2,Female,34,3,2,Sales Executive,1,Single,8787,7148,3,Y,Yes,15,4,4,80,0,40,3,3,4,4,0,1
39,No,Travel_Rarely,206,Research & Development,3,4,Life Sciences,1,1446,4,Female,86,3,2,Healthcare Representative,3,Married,5556,21816,1,Y,No,11,3,4,80,0,2,2,3,1,1,0,1
29,Yes,Travel_Frequently,804,Sales,4,4,Life Sciences,1,1447,3,Male,55,4,1,Sales Representative,3,Married,1009,26235,5,Y,No,13,4,3,80,1,4,2,1,4,1,1,4
36,Yes,Travel_Rarely,1249,Sales,7,3,Technical Degree,1,1448,1,Male,62,4,2,Sales Representative,2,Single,4186,12112,3,Y,No,12,3,1,80,1,11,2,3,2,2,2,1
18,No,Travel_Rarely,1224,Sales,1,2,Marketing,1,1449,4,Male,65,3,5,Sales Executive,4,Single,9601,24772,3,Y,Yes,11,3,4,80,1,15,2,4,3,3,3,0
39,No,Travel_Rarely,107,Sales,14,3,Medical,1,1450,4,Male,51,4,4,Sales Executive,4,Divorced,9505,22697,1,Y,Yes,20,3,2,80,1,8,2,3,5,0,1,5
50,No,Travel_Frequently,901,Research & Development,1,3,Life Sciences,1,1451,1,Female,46,3,1,Research Scientist,3,Single,1009,26664,1,Y,No,11,3,1,80,1,1,1,3,1,1,1,1
24,No,Travel_Rarely,1392,Research & Development,1,4,Life Sciences,1,1452,4,Female,73,2,1,Manufacturing Director,1,Divorced,1193,8509,1,Y,No,20,3,4,80,0,20,5,4,19,2,3,2
32,No,Travel_Rarely,1168,Sales,2,2,Other,1,1453,2,Male,81,2,5,Sales Representative,4,Single,10219,3988,3,Y,No,20,3,3,80,1,36,0,2,6,4,6,2
41,No,Travel_Rarely,754,Research & Development,8,3,Technical Degree,1,1454,3,Male,51,3,2,Laboratory Technician,4,Married,5576,7553,2,Y,Yes,17,3,3,80,0,6,2,4,6,1,5,6
49,No,Travel_Frequently,1394,Research & Development,3,3,Life Sciences,1,1455,1,Male,98,3,2,Research Scientist,3,Divorced,5001,22279,0,Y,Yes,11,3,4,80,0,3,6,3,3,3,0,3
34,No,Travel_Frequently,652,Sales,4,5,Technical Degree,1,1456,3,Female,30,3,3,Manager,4,Married,7954,21133,1,Y,No,11,3,3,80,0,0,3,3,0,0,0,0
31,Yes,Travel_Frequently,1043,Sales,24,3,Marketing,1,1457,2,Male,59,3,1,Sales Representative,1,Married,2343,5612,2,Y,No,13,3,3,80,0,3,2,3,3,3,0,0
20,Yes,Travel_Rarely,775,Sales,17,4,Life Sciences,1,1458,2,Female,68,1,2,Manager,2,Married,2909,7775,3,Y,No,18,3,2,80,0,13,1,3,0,0,0,0
39,No,Travel_Rarely,1320,Research & Development,17,4,Medical,1,1459,4,Female,64,1,5,Manufacturing Director,1,Married,13270,23554,3,Y,No,15,3,2,80,0,27,5,3,7,7,3,2
56,No,Travel_Rarely,1029,Sales,8,2,Life Sciences,1,1460,1,Male,98,3,3,Sales Executive,4,Single,10383,11766,2,Y,No,11,3,4,80,1,1,0,3,1,1,1,1
